#wvl [um]      Flux [erg/s/cm]
1.401906593    2727.46186        
1.401710086    1286.53159        
1.401513635    779.290621        
1.401317238    960.698529        
1.401120897    904.235745        
1.40092461     1865.15106        
1.400728379    639.748699        
1.400532202    1890.274          
1.400336081    1064.69603        
1.400140014    864.912896        
1.399944002    927.628775        
1.399748045    1715.51729        
1.399552143    702.444572        
1.399356296    1690.182          
1.399160504    3371.16159        
1.398964766    2150.67248        
1.398769083    1033.46784        
1.398573455    880.252837        
1.398377882    1560.99136        
1.398182363    960.579505        
1.397986899    1740.19997        
1.397791489    892.139038        
1.397596135    1694.5548         
1.397400834    2292.59199        
1.397205589    1272.34776        
1.397010398    797.528079        
1.396815261    2012.137          
1.396620179    800.334103        
1.396425152    656.773829        
1.396230179    2063.89649        
1.39603526     4679.04254        
1.395840396    1226.93067        
1.395645586    722.671454        
1.39545083     760.721908        
1.395256129    876.199338        
1.395061482    674.588691        
1.39486689     2361.48473        
1.394672352    879.895223        
1.394477868    3715.8535         
1.394283438    1359.15035        
1.394089062    1667.58892        
1.393894741    798.447832        
1.393700474    1262.85174        
1.393506261    1059.57361        
1.393312102    4589.61141        
1.393117997    1574.76363        
1.392923946    2867.862          
1.39272995     695.410476        
1.392536007    642.929356        
1.392342118    1790.53844        
1.392148284    832.298387        
1.391954503    1893.3784         
1.391760776    662.254752        
1.391567103    2577.7849         
1.391373484    1622.03964        
1.391179919    1020.67295        
1.390986408    809.947918        
1.390792951    979.230941        
1.390599547    1047.14548        
1.390406197    1596.4172         
1.390212901    2423.31338        
1.390019659    738.524748        
1.38982647     908.669701        
1.389633335    2155.55405        
1.389440254    1894.19684        
1.389247226    5424.51188        
1.389054252    677.812811        
1.388861332    3890.23932        
1.388668465    1684.21923        
1.388475652    1116.3418         
1.388282892    858.555038        
1.388090186    598.776639        
1.387897534    700.182724        
1.387704934    2162.58845        
1.387512389    2097.49213        
1.387319896    3491.56613        
1.387127457    1065.91252        
1.386935072    2967.08534        
1.386742739    1201.18938        
1.386550461    1089.04437        
1.386358235    707.381184        
1.386166063    3898.18873        
1.385973944    683.25896         
1.385781878    914.468034        
1.385589865    2195.18748        
1.385397906    1708.65741        
1.385206       603.86678         
1.385014147    1927.06215        
1.384822347    735.516733        
1.3846306      1849.82353        
1.384438907    1603.60635        
1.384247266    2417.0825         
1.384055679    3518.85968        
1.383864144    640.576541        
1.383672663    3268.81535        
1.383481234    957.815269        
1.383289859    2080.47069        
1.383098536    1011.50684        
1.382907266    664.747618        
1.382716049    577.291161        
1.382524885    698.996156        
1.382333774    1591.14965        
1.382142716    942.966722        
1.381951711    1469.82749        
1.381760758    4623.53707        
1.381569858    3173.15375        
1.381379011    2856.64131        
1.381188216    783.348659        
1.380997475    1453.75393        
1.380806786    764.236776        
1.380616149    650.493668        
1.380425565    1001.05213        
1.380235034    1154.93403        
1.380044556    1884.50208        
1.37985413     2025.49277        
1.379663756    2227.71289        
1.379473435    1992.95897        
1.379283167    2699.58373        
1.379092951    2740.98198        
1.378902787    969.793198        
1.378712676    874.773247        
1.378522618    1018.31512        
1.378332611    1980.2572         
1.378142657    2268.20142        
1.377952756    1431.26437        
1.377762907    2033.44999        
1.37757311     2051.0154         
1.377383365    2343.40443        
1.377193673    1088.23334        
1.377004033    851.300377        
1.376814445    1397.57802        
1.376624909    1398.91754        
1.376435426    2322.19637        
1.376245994    1402.42687        
1.376056615    1974.27638        
1.375867288    874.331373        
1.375678013    2344.27494        
1.37548879     2821.95371        
1.375299619    1917.3141         
1.3751105      1028.89939        
1.374921433    1424.545          
1.374732418    2646.55634        
1.374543455    1513.33836        
1.374354544    998.34962         
1.374165685    964.036385        
1.373976878    952.362392        
1.373788123    1301.36633        
1.373599419    1732.01348        
1.373410768    1590.43074        
1.373222168    1223.52803        
1.37303362     1112.41715        
1.372845123    907.976465        
1.372656679    1111.1044         
1.372468286    1268.05376        
1.372279945    996.849162        
1.372091656    1413.61674        
1.371903418    1542.53798        
1.371715232    978.077797        
1.371527097    1288.89504        
1.371339015    889.430195        
1.371150983    1872.47043        
1.370963004    720.159911        
1.370775075    1530.31736        
1.370587199    1852.45863        
1.370399374    1011.88514        
1.3702116      1389.605          
1.370023878    805.592022        
1.369836207    2350.52567        
1.369648587    1242.00865        
1.369461019    1123.73334        
1.369273503    1537.0063         
1.369086037    1202.27389        
1.368898623    1634.83166        
1.368711261    1425.71256        
1.368523949    623.452551        
1.368336689    2294.24623        
1.36814948     1200.01156        
1.367962322    1020.67783        
1.367775216    792.406048        
1.367588161    944.695419        
1.367401156    1878.46234        
1.367214203    1473.83258        
1.367027301    1998.0601         
1.366840451    801.968208        
1.366653651    951.970548        
1.366466902    1708.3396         
1.366280205    1019.56366        
1.366093558    1949.9184         
1.365906962    2206.60964        
1.365720418    2310.39377        
1.365533924    905.594185        
1.365347481    871.11419         
1.365161089    1558.54067        
1.364974748    909.323386        
1.364788458    1194.96322        
1.364602218    564.91404         
1.36441603     2772.3593         
1.364229892    743.588208        
1.364043805    2365.33612        
1.363857769    1145.08264        
1.363671784    2364.19008        
1.363485849    990.405137        
1.363299965    2957.2566         
1.363114132    1367.01062        
1.362928349    2678.85598        
1.362742617    753.410416        
1.362556935    4341.97715        
1.362371305    528.162227        
1.362185724    1507.8157         
1.362000195    723.982424        
1.361814715    845.683676        
1.361629287    613.152149        
1.361443909    1820.75803        
1.361258581    792.569612        
1.361073304    654.152947        
1.360888077    611.995593        
1.3607029      2530.75246        
1.360517774    1603.01894        
1.360332699    776.285938        
1.360147673    1898.52191        
1.359962698    1235.61731        
1.359777773    707.508158        
1.359592899    553.365684        
1.359408075    1534.65257        
1.359223301    952.087666        
1.359038577    1774.02475        
1.358853904    695.350375        
1.35866928     1473.89885        
1.358484707    656.349846        
1.358300184    1073.81776        
1.358115711    1478.29795        
1.357931289    1166.93462        
1.357746916    607.372726        
1.357562593    942.651588        
1.357378321    1717.51334        
1.357194098    561.392751        
1.357009926    619.210787        
1.356825803    1117.16458        
1.35664173     1606.44091        
1.356457708    1508.70871        
1.356273735    1361.50175        
1.356089812    1157.49546        
1.355905939    545.58441         
1.355722116    597.109476        
1.355538342    2451.47751        
1.355354619    2469.06132        
1.355170945    699.52644         
1.354987321    572.160762        
1.354803747    521.000814        
1.354620223    1144.33169        
1.354436748    1021.58834        
1.354253323    594.7656          
1.354069947    726.765536        
1.353886622    1102.48333        
1.353703346    601.133383        
1.353520119    1514.66054        
1.353336942    3783.92791        
1.353153815    664.809367        
1.352970737    1087.12226        
1.352787709    2012.75917        
1.35260473     711.011418        
1.352421801    537.026401        
1.352238921    1329.70011        
1.352056091    822.529291        
1.35187331     584.973829        
1.351690579    1745.74209        
1.351507897    673.780566        
1.351325264    1571.18701        
1.351142681    3406.19343        
1.350960147    1967.50985        
1.350777662    566.371899        
1.350595227    667.435888        
1.35041284     469.906234        
1.350230504    580.87887         
1.350048216    4201.17781        
1.349865978    813.034608        
1.349683788    2564.56024        
1.349501648    2604.78282        
1.349319557    1125.47452        
1.349137516    2198.75625        
1.348955523    649.420296        
1.348773579    629.695015        
1.348591685    2406.91693        
1.34840984     525.705537        
1.348228043    2890.70788        
1.348046296    597.234825        
1.347864597    602.032884        
1.347682948    585.158857        
1.347501348    933.359928        
1.347319796    1363.90328        
1.347138293    4398.88033        
1.34695684     1297.17606        
1.346775435    762.798033        
1.346594079    491.152126        
1.346412772    2227.79654        
1.346231513    1095.34504        
1.346050304    3995.15193        
1.345869143    923.354302        
1.345688031    1524.11135        
1.345506968    1110.08635        
1.345325953    1669.21465        
1.345144987    2589.74816        
1.34496407     601.111629        
1.344783202    563.259408        
1.344602382    527.72553         
1.344421611    2208.51491        
1.344240888    1063.9593         
1.344060214    1844.85128        
1.343879588    687.090288        
1.343699011    3716.33496        
1.343518483    2657.18707        
1.343338003    541.466864        
1.343157572    868.429665        
1.342977189    995.99409         
1.342796854    700.649717        
1.342616568    4279.81184        
1.34243633     1731.04641        
1.342256141    1411.14319        
1.342076       761.509742        
1.341895907    551.499152        
1.341715863    1410.88033        
1.341535867    759.137361        
1.341355919    3952.18188        
1.34117602     1396.15046        
1.340996169    2237.19938        
1.340816366    3213.3364         
1.340636611    787.62272         
1.340456904    734.835512        
1.340277246    3297.47225        
1.340097636    545.405102        
1.339918074    3477.63739        
1.33973856     4110.99648        
1.339559094    844.082422        
1.339379676    686.096266        
1.339200306    4842.06718        
1.339020984    904.914248        
1.338841711    3735.12856        
1.338662485    899.390899        
1.338483307    1387.02443        
1.338304177    808.572027        
1.338125096    1982.15815        
1.337946062    961.871061        
1.337767076    775.25096         
1.337588138    1497.25935        
1.337409247    724.062169        
1.337230405    828.617828        
1.33705161     924.911681        
1.336872863    4661.45184        
1.336694164    1082.07897        
1.336515513    942.688112        
1.33633691     4531.67914        
1.336158354    1529.61926        
1.335979846    922.917295        
1.335801385    1253.43398        
1.335622973    1710.44064        
1.335444608    1656.55552        
1.33526629     2814.70801        
1.33508802     1966.23528        
1.334909798    1358.16121        
1.334731624    1836.47463        
1.334553497    1849.58359        
1.334375417    1860.32032        
1.334197385    356.261947        
1.3340194      1761.72955        
1.333841463    3828.93454        
1.333663574    5009.30727        
1.333485732    2416.16952        
1.333307937    2838.57208        
1.33313019     4726.79514        
1.33295249     4825.3492         
1.332774837    3020.28797        
1.332597232    1273.35814        
1.332419674    1087.17421        
1.332242164    3804.92224        
1.3320647      1265.40832        
1.331887284    1111.08273        
1.331709916    5348.41203        
1.331532594    3810.31606        
1.33135532     1802.59451        
1.331178093    4251.03504        
1.331000913    5055.46173        
1.33082378     4344.38936        
1.330646694    3613.61348        
1.330469656    5307.38026        
1.330292664    6324.88413        
1.33011572     2395.9273         
1.329938823    8240.39653        
1.329761973    2091.90033        
1.329585169    5136.2977         
1.329408413    5085.19484        
1.329231704    3710.9885         
1.329055042    7077.46643        
1.328878427    4070.17964        
1.328701858    8328.17198        
1.328525337    6840.18407        
1.328348862    5512.8524         
1.328172435    4649.25766        
1.327996054    4209.47259        
1.32781972     4108.75217        
1.327643433    10754.6646        
1.327467193    9839.96996        
1.327290999    5604.7344         
1.327114852    2996.56035        
1.326938752    3465.78117        
1.326762699    5909.82401        
1.326586692    5282.72616        
1.326410733    1287.2743         
1.326234819    4186.73905        
1.326058953    8253.17954        
1.325883133    9337.43071        
1.32570736     6479.10365        
1.325531633    2396.93352        
1.325355953    4486.22897        
1.325180319    5017.68346        
1.325004732    6288.62034        
1.324829192    8647.0291         
1.324653698    3878.82083        
1.32447825     9749.63143        
1.324302849    7733.41038        
1.324127495    1985.08046        
1.323952186    6796.12194        
1.323776925    7712.19971        
1.323601709    5872.64678        
1.32342654     7368.1063         
1.323251418    3161.99988        
1.323076342    5944.4616         
1.322901312    7618.30811        
1.322726328    8978.47591        
1.322551391    8337.54159        
1.322376499    6856.58698        
1.322201655    6023.12379        
1.322026856    6485.18212        
1.321852104    9076.17471        
1.321677397    5456.78014        
1.321502737    7188.84055        
1.321328124    7371.87732        
1.321153556    11430.0504        
1.320979034    7372.1165         
1.320804559    9290.53975        
1.320630129    7388.66517        
1.320455746    6381.2878         
1.320281409    7564.89068        
1.320107117    3813.84548        
1.319932872    10924.4442        
1.319758673    8905.77652        
1.319584519    8114.1155         
1.319410412    4535.85536        
1.319236351    8281.9768         
1.319062335    6781.97083        
1.318888366    4913.05248        
1.318714442    6892.7382         
1.318540564    8523.4391         
1.318366732    5841.87666        
1.318192946    6503.0987         
1.318019205    5645.66536        
1.317845511    6965.49937        
1.317671862    8428.03962        
1.317498259    10456.9463        
1.317324702    5858.05084        
1.31715119     7439.53902        
1.316977724    7446.18958        
1.316804304    6594.30486        
1.31663093     7915.41223        
1.316457601    10079.2679        
1.316284317    7469.49524        
1.31611108     7879.30683        
1.315937888    7565.61419        
1.315764741    5558.05444        
1.31559164     6847.34649        
1.315418585    4839.24963        
1.315245575    8299.48388        
1.315072611    11247.7939        
1.314899692    6235.49504        
1.314726819    2735.13909        
1.314553991    7029.37553        
1.314381208    8032.18917        
1.314208471    7458.3458         
1.314035779    6784.2704         
1.313863133    8031.04068        
1.313690532    5768.65831        
1.313517976    11721.9384        
1.313345466    7768.09235        
1.313173001    6508.25501        
1.313000581    5166.11459        
1.312828207    10438.7528        
1.312655878    10305.1534        
1.312483594    3586.33506        
1.312311355    7362.83861        
1.312139162    8244.12531        
1.311967013    7479.71109        
1.31179491     8609.01073        
1.311622852    9740.16214        
1.311450839    8645.43418        
1.311278872    7790.2959         
1.311106949    7284.10232        
1.310935071    9419.78642        
1.310763239    9250.52184        
1.310591451    6673.06754        
1.310419709    10287.2409        
1.310248011    5339.22462        
1.310076359    9058.70926        
1.309904751    6375.74779        
1.309733189    6234.88312        
1.309561671    7235.81428        
1.309390198    8931.91858        
1.30921877     6005.58875        
1.309047388    7296.11328        
1.308876049    10918.8181        
1.308704756    7115.48263        
1.308533508    7539.66518        
1.308362304    10941.8347        
1.308191145    5910.63027        
1.308020031    8991.59188        
1.307848962    8231.74265        
1.307677938    9839.04558        
1.307506958    7261.56507        
1.307336023    9754.08754        
1.307165132    4871.16687        
1.306994287    3299.39207        
1.306823485    5466.76261        
1.306652729    6389.28896        
1.306482017    8136.46055        
1.30631135     7945.59745        
1.306140727    11466.1461        
1.305970149    9841.7881         
1.305799616    7862.2159         
1.305629127    8296.36377        
1.305458682    10697.7614        
1.305288282    7213.0155         
1.305117927    9494.70614        
1.304947616    7228.612          
1.304777349    11012.6179        
1.304607127    10865.8534        
1.304436949    5030.03054        
1.304266816    5073.32931        
1.304096727    7110.15562        
1.303926682    10377.6042        
1.303756682    10981.1924        
1.303586726    7689.29032        
1.303416814    5255.40999        
1.303246947    7257.07798        
1.303077124    11891.2122        
1.302907345    4894.06006        
1.30273761     6715.20262        
1.30256792     9986.81672        
1.302398273    6289.76257        
1.302228671    7803.56608        
1.302059113    8864.40771        
1.3018896      7604.53454        
1.30172013     7279.49285        
1.301550705    10362.8993        
1.301381323    4822.62025        
1.301211986    4602.37534        
1.301042693    6195.64651        
1.300873444    9779.26361        
1.300704238    7396.31226        
1.300535077    6693.79135        
1.30036596     5017.86032        
1.300196887    10153.608         
1.300027858    10260.6605        
1.299858872    8779.17223        
1.299689931    5396.08536        
1.299521034    4806.77325        
1.29935218     9746.33137        
1.29918337     5312.208          
1.299014605    10315.6933        
1.298845883    7561.18398        
1.298677205    9959.29935        
1.29850857     9157.73969        
1.29833998     10585.5461        
1.298171433    8645.72433        
1.29800293     9189.26614        
1.29783447     10418.5927        
1.297666055    9295.61499        
1.297497683    5979.03758        
1.297329355    4866.68808        
1.29716107     9911.84478        
1.296992829    6432.21699        
1.296824632    5447.80933        
1.296656479    8362.21636        
1.296488369    7038.03668        
1.296320302    10786.3351        
1.296152279    5667.08519        
1.2959843      8510.36533        
1.295816364    9657.07418        
1.295648472    4518.9254         
1.295480623    7934.9269         
1.295312818    10693.6911        
1.295145056    7781.03505        
1.294977338    8263.32034        
1.294809663    7635.9653         
1.294642031    4733.15528        
1.294474443    11921.8103        
1.294306899    10980.6908        
1.294139397    7519.95216        
1.293971939    8098.35831        
1.293804525    5693.12648        
1.293637153    11078.2108        
1.293469825    12336.6568        
1.29330254     10793.8471        
1.293135299    6989.80371        
1.292968101    7095.18594        
1.292800946    6066.39808        
1.292633834    6290.54587        
1.292466765    6527.61558        
1.29229974     5982.07904        
1.292132757    4781.95166        
1.291965818    5316.3529         
1.291798922    7201.42363        
1.291632069    6401.26025        
1.29146526     9502.55521        
1.291298493    10644.9484        
1.291131769    9040.8452         
1.290965089    6658.61726        
1.290798451    6870.1632         
1.290631856    6013.40064        
1.290465305    10847.4238        
1.290298796    7221.65547        
1.290132331    10936.7108        
1.289965908    7850.08096        
1.289799528    11443.6266        
1.289633191    5992.00513        
1.289466898    7955.76789        
1.289300646    9429.09791        
1.289134438    5384.1307         
1.288968273    9469.36535        
1.28880215     7221.46303        
1.288636071    8450.56141        
1.288470034    4765.68789        
1.28830404     6130.80466        
1.288138088    5824.61419        
1.28797218     9644.71863        
1.287806314    9430.21638        
1.287640491    8986.64958        
1.28747471     8381.6557         
1.287308973    7467.38263        
1.287143277    10355.6552        
1.286977625    7612.28199        
1.286812015    6952.66898        
1.286646448    7902.93923        
1.286480923    5938.45623        
1.286315441    7034.78286        
1.286150002    4815.53959        
1.285984605    7633.78376        
1.285819251    11648.1487        
1.285653939    11193.9026        
1.285488669    8166.91986        
1.285323442    10038.4971        
1.285158258    6561.02316        
1.284993116    6869.8074         
1.284828017    6632.88276        
1.284662959    10815.5702        
1.284497945    7032.66923        
1.284332972    10500.0544        
1.284168043    8028.72684        
1.284003155    9428.61348        
1.28383831     8193.92891        
1.283673507    8074.58018        
1.283508746    6528.53981        
1.283344028    5334.9081         
1.283179352    5731.27195        
1.283014718    8856.46819        
1.282850126    7417.62916        
1.282685577    10030.9007        
1.28252107     9335.93711        
1.282356605    11506.7046        
1.282192182    9496.80574        
1.282027802    9423.91433        
1.281863463    7702.10979        
1.281699167    8827.78606        
1.281534913    11394.5121        
1.281370701    7385.56652        
1.28120653     8828.9387         
1.281042403    9744.81713        
1.280878317    8131.89238        
1.280714273    9871.12555        
1.280550271    6559.38006        
1.280386311    6934.13696        
1.280222393    6604.20339        
1.280058517    6359.10666        
1.279894683    7137.10325        
1.279730891    8135.16802        
1.279567141    8957.95641        
1.279403432    6925.74949        
1.279239766    8597.25872        
1.279076142    10359.013         
1.278912559    7046.56191        
1.278749018    7280.16691        
1.278585519    8573.89603        
1.278422062    10738.3509        
1.278258647    9812.88547        
1.278095273    9302.17349        
1.277931941    7282.74432        
1.277768651    9667.60374        
1.277605402    10126.4831        
1.277442196    10436.5642        
1.277279031    6576.2086         
1.277115907    7824.97089        
1.276952826    10037.5629        
1.276789786    7654.90234        
1.276626787    9288.96256        
1.27646383     11083.7506        
1.276300915    9064.42108        
1.276138042    6964.44046        
1.27597521     7405.3806         
1.275812419    6658.34132        
1.27564967     10491.646         
1.275486963    9232.03527        
1.275324297    9939.34691        
1.275161672    9554.26772        
1.274999089    9933.144          
1.274836548    8054.37068        
1.274674048    10262.8455        
1.274511589    7001.0701         
1.274349172    9875.22705        
1.274186796    5425.15438        
1.274024461    9116.40752        
1.273862168    8998.38414        
1.273699916    7172.23382        
1.273537706    8502.84264        
1.273375537    7568.97601        
1.273213409    7754.54673        
1.273051322    7362.00605        
1.272889277    9842.43687        
1.272727273    9741.33944        
1.27256531     8940.23304        
1.272403388    7749.46811        
1.272241508    8832.24683        
1.272079669    7267.2918         
1.27191787     10191.8281        
1.271756114    7713.05096        
1.271594398    9407.89145        
1.271432723    9428.36292        
1.271271089    7070.58247        
1.271109497    9200.7446         
1.270947946    9069.25409        
1.270786435    9694.23975        
1.270624966    8417.03722        
1.270463538    8780.43084        
1.27030215     8720.96388        
1.270140804    7933.41744        
1.269979499    9251.53221        
1.269818235    10306.1986        
1.269657011    8840.4229         
1.269495829    6669.04863        
1.269334687    9229.61278        
1.269173587    9757.57669        
1.269012527    7797.61949        
1.268851508    9852.93684        
1.26869053     9163.68759        
1.268529593    7828.9255         
1.268368697    8963.01476        
1.268207841    8373.87683        
1.268047026    9419.6829         
1.267886252    9178.24583        
1.267725519    9027.59584        
1.267564827    9220.31611        
1.267404175    7796.15104        
1.267243564    8925.24239        
1.267082994    9354.32067        
1.266922464    7900.50503        
1.266761975    9290.28938        
1.266601527    9364.96447        
1.26644112     6416.1483         
1.266280753    8831.79742        
1.266120426    6694.43514        
1.26596014     8666.72267        
1.265799895    8040.24013        
1.26563969     10286.3482        
1.265479526    9493.35302        
1.265319403    8990.01234        
1.26515932     9745.517          
1.264999277    9268.40563        
1.264839275    8807.70043        
1.264679313    8539.02227        
1.264519392    10145.9765        
1.264359512    7826.17862        
1.264199671    8779.9747         
1.264039871    8973.7512         
1.263880112    7298.42886        
1.263720393    7463.64311        
1.263560714    8993.56404        
1.263401076    9374.08681        
1.263241478    8877.59248        
1.26308192     9823.20488        
1.262922402    9760.22707        
1.262762925    8280.92685        
1.262603488    7992.29345        
1.262444092    7410.05811        
1.262284735    8600.66687        
1.262125419    8698.00529        
1.261966143    9064.78685        
1.261806907    9094.26194        
1.261647712    9820.99643        
1.261488556    9223.57849        
1.261329441    8800.5656         
1.261170366    9471.98529        
1.261011331    9589.30768        
1.260852336    9427.91582        
1.260693381    9115.65495        
1.260534467    8625.99592        
1.260375592    7777.50281        
1.260216757    7771.31575        
1.260057963    9805.34928        
1.259899208    8864.4181         
1.259740493    8894.40973        
1.259581819    9856.09506        
1.259423184    8764.06455        
1.259264589    8734.66108        
1.259106035    8184.74087        
1.25894752     8439.70962        
1.258789045    9298.95762        
1.25863061     8969.1016         
1.258472215    7626.14634        
1.258313859    7717.79888        
1.258155544    8597.36091        
1.257997268    9183.61607        
1.257839033    8584.55454        
1.257680837    8872.1026         
1.25752268     9414.86382        
1.257364564    9639.33384        
1.257206487    9335.7537         
1.25704845     8631.09571        
1.256890453    8290.48661        
1.256732496    8831.68458        
1.256574578    8562.47731        
1.2564167      9232.65469        
1.256258861    10070.2109        
1.256101062    9195.04601        
1.255943303    8974.46638        
1.255785584    10122.8701        
1.255627904    10028.9354        
1.255470263    8749.90514        
1.255312663    8919.79945        
1.255155101    8229.52052        
1.25499758     9386.67305        
1.254840098    8344.4915         
1.254682655    8499.43559        
1.254525252    8519.76059        
1.254367888    8538.42033        
1.254210564    6818.19943        
1.254053279    9138.66006        
1.253896034    7537.97175        
1.253738828    8855.18754        
1.253581662    7740.5049         
1.253424535    9425.11232        
1.253267447    9155.90994        
1.253110399    9295.77158        
1.25295339     8595.93788        
1.252796421    9090.16848        
1.25263949     9092.82412        
1.252482599    9073.97626        
1.252325748    9200.22563        
1.252168935    8517.47138        
1.252012162    8880.129          
1.251855429    8436.27939        
1.251698734    8720.82225        
1.251542079    8877.01213        
1.251385462    8552.02675        
1.251228886    8040.67376        
1.251072348    7850.04945        
1.250915849    8703.82124        
1.25075939     8881.68325        
1.250602969    9987.69949        
1.250446588    9650.84301        
1.250290246    9118.38086        
1.250133943    7624.56625        
1.249977679    8158.16648        
1.249821454    8313.67165        
1.249665268    8839.81322        
1.249509121    9509.70556        
1.249353014    8808.77188        
1.249196945    8232.6811         
1.249040915    8792.45787        
1.248884924    7709.82032        
1.248728972    8643.30936        
1.248573059    6952.29476        
1.248417185    8396.50269        
1.24826135     6832.40638        
1.248105554    8298.79082        
1.247949797    8999.98322        
1.247794078    8123.52794        
1.247638399    7217.50542        
1.247482758    8926.02667        
1.247327156    8675.28195        
1.247171593    8741.83653        
1.247016069    9137.77383        
1.246860583    7736.6867         
1.246705136    9005.60292        
1.246549728    8274.68157        
1.246394359    7494.99405        
1.246239029    8947.43502        
1.246083737    7742.14458        
1.245928484    8420.03811        
1.245773269    7951.58001        
1.245618093    7677.05492        
1.245462956    7616.4831         
1.245307858    8867.72548        
1.245152798    9527.32159        
1.244997777    9418.43413        
1.244842794    7804.27768        
1.24468785     7983.71572        
1.244532945    8270.212          
1.244378078    8025.99242        
1.244223249    8049.19267        
1.244068459    6708.86053        
1.243913708    8504.84134        
1.243758995    8786.73725        
1.243604321    7271.32509        
1.243449685    6985.53843        
1.243295087    7032.00858        
1.243140528    7694.9668         
1.242986008    8515.34537        
1.242831525    8563.81804        
1.242677081    8416.83647        
1.242522676    7611.42244        
1.242368309    7760.30729        
1.24221398     8235.57524        
1.24205969     7935.81642        
1.241905438    7897.62509        
1.241751224    7426.82527        
1.241597049    7191.99084        
1.241442911    7675.84083        
1.241288812    8404.36023        
1.241134752    6938.30032        
1.240980729    7512.84724        
1.240826745    7446.24327        
1.240672799    6366.38454        
1.240518891    7800.6043         
1.240365022    7159.61479        
1.24021119     8254.03358        
1.240057397    7674.92537        
1.239903642    7529.20472        
1.239749925    8055.69666        
1.239596246    8371.89705        
1.239442605    7420.7893         
1.239289002    7622.60205        
1.239135438    6609.99405        
1.238981911    8139.06373        
1.238828422    7908.53095        
1.238674972    7872.33197        
1.238521559    7936.34516        
1.238368185    8503.57068        
1.238214848    7731.88594        
1.238061549    6540.02758        
1.237908289    7736.44563        
1.237755066    7923.70504        
1.237601881    7340.3562         
1.237448734    7668.23955        
1.237295625    8097.81357        
1.237142554    6117.40978        
1.236989521    7158.43269        
1.236836526    7549.2282         
1.236683568    5843.77492        
1.236530648    6297.95661        
1.236377766    7890.62728        
1.236224922    7762.26254        
1.236072116    7282.33866        
1.235919347    8152.94488        
1.235766617    6820.64239        
1.235613924    7725.48419        
1.235461268    6746.90992        
1.235308651    7263.55534        
1.235156071    7820.821          
1.235003529    7941.66022        
1.234851024    7478.53842        
1.234698557    6733.65271        
1.234546128    6174.64244        
1.234393736    6763.11811        
1.234241382    7278.15759        
1.234089066    6108.88947        
1.233936787    7402.27297        
1.233784546    7291.73596        
1.233632342    7155.64758        
1.233480176    6402.78283        
1.233328048    6469.69584        
1.233175957    7661.862          
1.233023903    6583.37111        
1.232871887    7362.70666        
1.232719908    6465.76946        
1.232567967    6814.94423        
1.232416064    7378.34138        
1.232264197    6419.3579         
1.232112369    6840.44709        
1.231960577    7974.71467        
1.231808823    5907.34446        
1.231657107    6756.88679        
1.231505427    7258.47357        
1.231353786    6955.5466         
1.231202181    7133.03246        
1.231050614    7156.62805        
1.230899084    6757.31739        
1.230747591    7317.80369        
1.230596136    6231.37605        
1.230444718    6175.14691        
1.230293337    7491.05646        
1.230141994    7116.33497        
1.229990687    7284.58917        
1.229839418    7057.7273         
1.229688186    6225.90459        
1.229536991    5196.21699        
1.229385834    7446.89113        
1.229234714    6845.03446        
1.22908363     6850.98301        
1.228932584    6149.357          
1.228781575    5940.37901        
1.228630603    6567.40992        
1.228479669    7342.88943        
1.228328771    7670.44679        
1.22817791     7236.96928        
1.228027087    6788.43793        
1.2278763      7028.12648        
1.227725551    5264.86466        
1.227574838    6016.1154         
1.227424163    5757.62691        
1.227273524    6315.41581        
1.227122923    6930.52429        
1.226972358    7542.78926        
1.22682183     6194.43588        
1.22667134     7517.74151        
1.226520886    6203.89473        
1.226370469    6691.34732        
1.226220089    7855.47269        
1.226069746    6157.39958        
1.22591944     7484.66003        
1.22576917     6326.60528        
1.225618938    5134.90075        
1.225468742    5857.46616        
1.225318583    5546.90928        
1.225168461    6462.45486        
1.225018375    5822.16847        
1.224868327    5248.62587        
1.224718315    7139.58727        
1.22456834     6075.33725        
1.224418401    6444.17984        
1.2242685      6534.90742        
1.224118635    6421.43624        
1.223968806    7002.68914        
1.223819015    4973.53277        
1.22366926     6085.02495        
1.223519541    5755.28041        
1.22336986     5857.95663        
1.223220215    7199.17153        
1.223070606    6872.79491        
1.222921034    5869.72704        
1.222771499    5576.0772         
1.222622       5182.62572        
1.222472538    5476.86583        
1.222323112    6645.02102        
1.222173723    6414.34101        
1.222024371    5604.39003        
1.221875055    5969.00286        
1.221725775    6080.32817        
1.221576532    5153.00658        
1.221427325    6129.49582        
1.221278155    5973.80192        
1.221129021    5389.99555        
1.220979924    7460.76872        
1.220830863    5861.67802        
1.220681838    5452.95132        
1.22053285     5202.7584         
1.220383898    6041.82032        
1.220234982    5681.47196        
1.220086103    6619.77485        
1.21993726     6056.44002        
1.219788454    6628.58655        
1.219639684    6231.83186        
1.21949095     5775.31616        
1.219342252    5599.51005        
1.219193591    5893.85543        
1.219044965    5938.95339        
1.218896376    5633.21595        
1.218747824    6621.57755        
1.218599307    5998.29911        
1.218450827    6028.51823        
1.218302383    5804.70692        
1.218153975    4278.82921        
1.218005603    5710.75449        
1.217857267    5241.55278        
1.217708968    5513.34867        
1.217560704    6389.0841         
1.217412477    5809.39431        
1.217264285    5412.25232        
1.21711613     6060.49685        
1.216968011    4269.59195        
1.216819928    6253.17073        
1.216671881    5650.87286        
