#wvl [um]      Flux [erg/s/cm]
1.109737151    1367.24092        
1.109614013    3100.87278        
1.109490902    1718.01135        
1.109367819    848.704279        
1.109244763    927.318052        
1.109121734    1483.65153        
1.108998733    1647.37275        
1.108875758    2757.01617        
1.108752811    4429.1371         
1.108629892    2340.38811        
1.108506999    3083.5975         
1.108384134    2755.33993        
1.108261296    662.678169        
1.108138486    848.624797        
1.108015702    485.188778        
1.107892946    3264.97798        
1.107770217    3998.53616        
1.107647515    2155.50893        
1.10752484     1156.48158        
1.107402193    1539.85446        
1.107279572    3443.9576         
1.107156979    930.00396         
1.107034413    3541.18645        
1.106911874    3561.05252        
1.106789362    2785.38959        
1.106666877    1402.4207         
1.10654442     3288.17413        
1.106421989    695.234713        
1.106299586    3441.05208        
1.10617721     1006.15356        
1.10605486     2100.13221        
1.105932538    3872.95231        
1.105810243    790.144307        
1.105687975    803.365652        
1.105565734    907.80852         
1.10544352     1037.89177        
1.105321333    1440.21891        
1.105199173    1520.32829        
1.10507704     5342.92431        
1.104954934    2566.12433        
1.104832855    2433.27083        
1.104710802    2270.57952        
1.104588777    2329.73746        
1.104466779    3577.38011        
1.104344808    664.217455        
1.104222864    2201.19037        
1.104100946    3723.56458        
1.103979056    922.214275        
1.103857192    3013.78628        
1.103735356    3570.24727        
1.103613546    1545.36943        
1.103491763    2078.56016        
1.103370007    1673.90627        
1.103248278    1363.23891        
1.103126576    3329.29954        
1.1030049      1287.55346        
1.102883252    3317.7428         
1.10276163     2088.95772        
1.102640035    2786.15324        
1.102518467    815.350039        
1.102396926    4058.70664        
1.102275411    3112.07108        
1.102153924    1885.13296        
1.102032463    990.88072         
1.101911029    3108.17355        
1.101789621    1755.90164        
1.10166824     4199.79936        
1.101546887    3670.93652        
1.101425559    4072.53936        
1.101304259    839.278894        
1.101182985    1350.18709        
1.101061738    1255.8649         
1.100940518    1808.29738        
1.100819324    3574.88318        
1.100698157    2246.20163        
1.100577017    2921.74492        
1.100455903    1167.58695        
1.100334816    3487.66395        
1.100213756    3052.2931         
1.100092722    1240.01428        
1.099971715    2655.50802        
1.099850735    2286.37768        
1.099729781    2599.83496        
1.099608853    2077.73657        
1.099487953    3668.50876        
1.099367079    2742.07244        
1.099246231    1659.40678        
1.09912541     1768.08825        
1.099004616    1605.58086        
1.098883848    3842.64025        
1.098763107    3450.80997        
1.098642392    1898.34606        
1.098521704    3553.67233        
1.098401042    2401.49622        
1.098280407    3589.50056        
1.098159798    2947.8662         
1.098039216    3272.78528        
1.09791866     2535.95646        
1.097798131    1801.86382        
1.097677628    2740.96605        
1.097557151    1768.33668        
1.097436701    1906.53413        
1.097316278    1758.5782         
1.097195881    2228.09795        
1.09707551     3187.18157        
1.096955166    3618.60242        
1.096834848    3508.4038         
1.096714557    2971.43806        
1.096594291    4767.3606         
1.096474053    2815.11147        
1.09635384     2685.04437        
1.096233654    1510.19757        
1.096113495    2847.92789        
1.095993361    1642.33691        
1.095873254    2384.43608        
1.095753174    1727.95394        
1.095633119    3567.80913        
1.095513091    2278.14466        
1.09539309     3445.83088        
1.095273114    3217.59056        
1.095153165    2596.3608         
1.095033242    2504.07662        
1.094913345    2867.03729        
1.094793475    2386.66346        
1.094673631    3066.22735        
1.094553813    2323.9202         
1.094434021    2608.43366        
1.094314256    2205.30283        
1.094194517    3800.7286         
1.094074803    3011.34816        
1.093955117    3329.60305        
1.093835456    2102.77703        
1.093715821    3577.7298         
1.093596213    3408.52571        
1.093476631    3407.70973        
1.093357075    2177.38294        
1.093237545    2527.25033        
1.093118041    3206.67155        
1.092998563    3412.18085        
1.092879112    2621.69713        
1.092759687    4258.7422         
1.092640287    2660.78513        
1.092520914    3316.85322        
1.092401567    3581.01629        
1.092282246    4377.57245        
1.092162951    3501.57091        
1.092043682    2371.09809        
1.091924439    4725.82652        
1.091805222    3992.97815        
1.091686031    2873.61538        
1.091566866    3506.4082         
1.091447727    3375.40288        
1.091328615    4358.99971        
1.091209528    4188.71803        
1.091090467    4136.14508        
1.090971432    3485.92717        
1.090852423    4060.70761        
1.09073344     3852.7297         
1.090614483    3530.58216        
1.090495552    3416.95155        
1.090376647    4142.11447        
1.090257768    3827.61513        
1.090138915    3211.31889        
1.090020088    3119.15167        
1.089901286    4647.77201        
1.089782511    3317.62386        
1.089663761    2979.57197        
1.089545037    4267.82728        
1.089426339    4548.36415        
1.089307667    4493.15357        
1.089189021    3717.00097        
1.089070401    3892.97412        
1.088951806    4128.4674         
1.088833237    4752.19416        
1.088714695    4219.28069        
1.088596177    4231.58414        
1.088477686    3862.00988        
1.088359221    4859.66012        
1.088240781    4720.75147        
1.088122367    4195.56219        
1.088003979    4563.06436        
1.087885617    4863.94357        
1.08776728     3849.91502        
1.087648969    4955.6163         
1.087530684    5220.01139        
1.087412424    4784.53641        
1.087294191    4626.93759        
1.087175983    4299.60936        
1.0870578      3753.03067        
1.086939644    4623.07437        
1.086821513    5118.49139        
1.086703408    3622.68225        
1.086585328    3787.81311        
1.086467274    4593.9759         
1.086349246    4371.38773        
1.086231243    4458.4962         
1.086113266    4589.37963        
1.085995315    4550.03906        
1.085877389    4612.25625        
1.085759489    5005.10969        
1.085641614    4964.5427         
1.085523765    5141.63721        
1.085405942    5037.12885        
1.085288144    4560.37311        
1.085170372    4888.40153        
1.085052625    5298.21281        
1.084934904    5176.9057         
1.084817208    4647.37105        
1.084699538    4952.89044        
1.084581894    5243.91236        
1.084464275    5309.43169        
1.084346681    4444.14468        
1.084229113    5031.79973        
1.084111571    4702.6238         
1.083994054    5098.90945        
1.083876562    5061.70307        
1.083759096    4856.71927        
1.083641655    4782.72968        
1.08352424     4718.45494        
1.08340685     4972.85698        
1.083289486    5426.85169        
1.083172147    4986.20215        
1.083054834    5339.05924        
1.082937545    5210.85789        
1.082820283    5399.62408        
1.082703045    5071.82239        
1.082585834    5191.55353        
1.082468647    4125.96857        
1.082351486    5178.68958        
1.08223435     4869.9109         
1.08211724     4565.33682        
1.082000155    5296.71054        
1.081883095    4827.26295        
1.08176606     4927.02546        
1.081649051    5435.80472        
1.081532067    4979.51823        
1.081415109    4108.49276        
1.081298176    5317.69142        
1.081181268    4917.81684        
1.081064385    5519.82473        
1.080947528    4715.09137        
1.080830696    5240.37101        
1.080713889    5077.17923        
1.080597107    5147.34961        
1.080480351    4649.3598         
1.08036362     5171.20375        
1.080246914    4082.51516        
1.080130233    5292.61799        
1.080013577    5148.94308        
1.079896947    5257.98799        
1.079780342    4956.58617        
1.079663762    5138.33355        
1.079547207    5052.16528        
1.079430677    4946.289          
1.079314173    5092.49426        
1.079197694    4913.16672        
1.079081239    5246.38376        
1.07896481     4872.83433        
1.078848406    5193.35764        
1.078732028    5052.56348        
1.078615674    5094.33662        
1.078499345    4625.9547         
1.078383042    4890.09532        
1.078266763    5048.75966        
1.07815051     4974.0425         
1.078034281    5336.37697        
1.077918078    4987.92921        
1.0778019      4508.29237        
1.077685747    4881.60246        
1.077569619    4633.25677        
1.077453516    4288.46849        
1.077337437    5174.55743        
1.077221384    4378.91851        
1.077105356    4689.11783        
1.076989353    4868.27023        
1.076873375    4941.68123        
1.076757422    5086.587          
1.076641494    4731.72347        
1.076525591    4883.74392        
1.076409712    4757.13668        
1.076293859    4397.6777         
1.076178031    5282.68087        
1.076062227    5323.00129        
1.075946449    5236.01403        
1.075830695    5235.67698        
1.075714966    4849.77007        
1.075599262    4982.97369        
1.075483584    5128.95869        
1.075367929    4863.28434        
1.0752523      4547.77741        
1.075136696    4932.92138        
1.075021116    5112.95287        
1.074905562    4969.67496        
1.074790032    4030.30943        
1.074674527    4237.71451        
1.074559047    5077.79086        
1.074443592    5008.2292         
1.074328161    5097.94315        
1.074212756    4742.93079        
1.074097375    5095.96265        
1.073982018    5222.82456        
1.073866687    5152.01731        
1.073751381    4908.46332        
1.073636099    4924.27787        
1.073520842    5164.01072        
1.073405609    5229.05849        
1.073290402    5297.27866        
1.073175219    4683.9342         
1.073060061    5047.10323        
1.072944927    5214.54578        
1.072829819    4847.03443        
1.072714735    5154.84592        
1.072599675    4040.66822        
1.07248464     4811.87948        
1.07236963     4538.9524         
1.072254645    4632.35938        
1.072139684    4600.61443        
1.072024748    4693.1089         
1.071909837    4983.50825        
1.07179495     4603.01078        
1.071680088    4812.20657        
1.071565251    4557.65002        
1.071450438    4786.34271        
1.071335649    4958.10597        
1.071220886    4954.27831        
1.071106147    4777.85485        
1.070991432    4441.7873         
1.070876742    4818.53008        
1.070762077    5018.13157        
1.070647436    4751.86377        
1.070532819    4781.44544        
1.070418228    5185.51711        
1.07030366     5009.78081        
1.070189118    4308.37854        
1.070074599    4690.71559        
1.069960106    4972.58529        
1.069845637    4523.90054        
1.069731192    5075.3899         
1.069616772    5208.10213        
1.069502376    4208.2906         
1.069388005    4119.7437         
1.069273658    4986.15481        
1.069159335    5121.76148        
1.069045037    4943.59873        
1.068930764    4879.73864        
1.068816515    4897.37139        
1.06870229     4614.76071        
1.06858809     4642.41908        
1.068473914    4781.98451        
1.068359763    4399.24926        
1.068245635    4667.81225        
1.068131533    5005.97734        
1.068017454    4757.6486         
1.067903401    4683.85565        
1.067789371    4828.52032        
1.067675366    4715.7312         
1.067561385    4255.56968        
1.067447428    4904.14118        
1.067333496    4962.08438        
1.067219588    4967.07977        
1.067105704    5034.15538        
1.066991845    4298.68094        
1.06687801     4747.47039        
1.066764199    4842.96508        
1.066650413    4921.37787        
1.066536651    4723.20576        
1.066422913    4758.08065        
1.066309199    4777.05501        
1.06619551     4790.32996        
1.066081845    4853.76237        
1.065968204    4759.68344        
1.065854587    4576.82885        
1.065740994    4941.75977        
1.065627426    4524.99834        
1.065513882    4680.8599         
1.065400362    4500.01236        
1.065286867    4990.66848        
1.065173395    4724.58827        
1.065059948    4298.09102        
1.064946524    4596.30863        
1.064833125    4797.95335        
1.064719751    4183.43025        
1.0646064      4398.82993        
1.064493073    4774.55158        
1.064379771    4838.81813        
1.064266492    5069.44365        
1.064153238    4833.63406        
1.064040008    5037.87759        
1.063926802    4716.12767        
1.06381362     4343.35751        
1.063700462    4719.18628        
1.063587328    4863.25656        
1.063474218    4841.8513         
1.063361133    4736.86187        
1.063248071    4695.43011        
1.063135033    4817.64454        
1.06302202     4178.33003        
1.06290903     4594.2718         
1.062796065    4869.51558        
1.062683123    4661.72148        
1.062570206    4420.27877        
1.062457312    4403.47707        
1.062344442    4701.83446        
1.062231597    4618.30616        
1.062118775    4890.76313        
1.062005978    4594.03892        
1.061893204    4807.35048        
1.061780454    4643.7873         
1.061667728    4697.54721        
1.061555026    4698.10133        
1.061442349    4900.85196        
1.061329694    4838.61991        
1.061217064    4326.99003        
1.061104458    4729.58759        
1.060991876    4920.63231        
1.060879317    4722.89624        
1.060766783    4589.28751        
1.060654272    4433.57083        
1.060541785    4762.08317        
1.060429322    4263.90071        
1.060316883    4680.27618        
1.060204468    3993.87733        
1.060092077    4759.83934        
1.059979709    4829.98719        
1.059867365    4474.60401        
1.059755045    4296.74092        
1.059642749    4557.07923        
1.059530477    4719.92571        
1.059418228    4806.10256        
1.059306003    4717.87635        
1.059193802    4618.39415        
1.059081625    4435.35293        
1.058969471    4266.3857         
1.058857342    4586.19418        
1.058745236    4549.07267        
1.058633153    4184.88234        
1.058521095    4544.50708        
1.05840906     4348.21215        
1.058297049    4595.91478        
1.058185061    4223.35128        
1.058073098    4111.421          
1.057961158    4583.73504        
1.057849241    4457.64321        
1.057737349    4580.30295        
1.05762548     4514.07281        
1.057513634    4292.44853        
1.057401813    4660.42113        
1.057290015    4829.85813        
1.05717824     4664.2982         
1.057066489    4669.9978         
1.056954762    4756.99962        
1.056843059    4794.30748        
1.056731379    4656.30871        
1.056619723    4661.37758        
1.05650809     4193.84674        
1.056396481    4621.51333        
1.056284895    4694.42597        
1.056173333    4480.91912        
1.056061795    4471.86212        
1.05595028     4327.79017        
1.055838789    4753.40946        
1.055727321    3827.91254        
1.055615876    4662.83979        
1.055504456    4777.7669         
1.055393059    4564.34288        
1.055281685    4469.01095        
1.055170335    4613.5918         
1.055059008    4344.87418        
1.054947705    4501.91988        
1.054836425    4425.54731        
1.054725169    4481.50893        
1.054613936    4478.78505        
1.054502727    4477.23342        
1.054391541    4496.92268        
1.054280378    4578.28397        
1.054169239    4637.48827        
1.054058124    4518.40618        
1.053947032    4267.69959        
1.053835963    4660.25708        
1.053724918    4465.32901        
1.053613896    4357.0642         
1.053502897    3964.82387        
1.053391922    4383.02207        
1.05328097     4323.17421        
1.053170042    4485.2722         
1.053059137    4357.44933        
1.052948255    4473.40092        
1.052837397    4459.20974        
1.052726562    4249.56884        
1.05261575     4483.75455        
1.052504962    4329.92456        
1.052394197    4492.73849        
1.052283455    4337.24004        
1.052172737    4434.11572        
1.052062042    4436.27413        
1.05195137     4521.52813        
1.051840721    4540.99393        
1.051730096    4314.54126        
1.051619494    4269.95252        
1.051508915    4142.89296        
1.05139836     4398.84269        
1.051287828    4510.83597        
1.051177319    4405.33431        
1.051066833    4269.56653        
1.05095637     4390.9651         
1.050845931    4199.38195        
1.050735515    4215.64313        
1.050625122    4376.6842         
1.050514752    4466.53179        
1.050404406    4467.43992        
1.050294082    4450.0046         
1.050183782    4330.79765        
1.050073505    4484.62252        
1.049963251    4329.91383        
1.049853021    4254.8925         
1.049742813    4324.79413        
1.049632629    4490.23209        
1.049522467    4097.77903        
1.049412329    3995.30941        
1.049302214    4552.35906        
1.049192122    4328.65949        
1.049082053    3992.90061        
1.048972007    4256.71397        
1.048861985    4469.9633         
1.048751985    4311.95967        
1.048642009    4375.94288        
1.048532055    4037.96098        
1.048422125    4082.54954        
1.048312217    4147.53588        
1.048202333    4149.23874        
1.048092472    4069.59216        
1.047982633    4106.81599        
1.047872818    4167.22806        
1.047763026    4402.2335         
1.047653257    4169.29928        
1.04754351     4161.91058        
1.047433787    4363.87192        
1.047324087    4396.7805         
1.04721441     4372.94872        
1.047104755    4001.5391         
1.046995124    4442.90254        
1.046885516    3999.9461         
1.04677593     4408.38927        
1.046666368    4163.53882        
1.046556828    4255.66214        
1.046447311    4306.40712        
1.046337818    4199.0465         
1.046228347    4178.99989        
1.046118899    4246.41972        
1.046009474    4208.58867        
1.045900072    4302.73884        
1.045790692    4337.62998        
1.045681336    4148.92179        
1.045572003    4062.5324         
1.045462692    4440.57016        
1.045353404    4111.27884        
1.045244139    3901.07819        
1.045134897    4185.94207        
1.045025678    4081.60962        
1.044916481    4016.10508        
1.044807308    4237.38967        
1.044698157    4380.48429        
1.044589029    4255.36096        
1.044479924    4237.52217        
1.044370841    3999.93632        
1.044261782    4239.04497        
1.044152745    3773.62139        
1.044043731    4092.65411        
1.043934739    3785.16343        
1.043825771    4221.8433         
1.043716825    4132.42823        
1.043607902    4282.13175        
1.043499001    3845.02355        
1.043390124    3917.5861         
1.043281269    4190.31771        
1.043172436    3934.45981        
1.043063627    4181.98405        
1.04295484     4089.87149        
1.042846076    3995.99355        
1.042737334    4075.96113        
1.042628616    4105.16081        
1.04251992     4165.79277        
1.042411246    4074.92693        
1.042302595    4090.36992        
1.042193967    4222.7492         
1.042085362    3957.19083        
1.041976779    3960.44491        
1.041868219    4257.54687        
1.041759681    4069.94286        
1.041651166    4188.44001        
1.041542673    4058.82879        
1.041434204    3868.46096        
1.041325756    4301.83945        
1.041217332    4137.75977        
1.04110893     4234.67941        
1.04100055     3955.43027        
1.040892193    4184.0761         
1.040783859    4156.14119        
1.040675547    4046.48838        
1.040567258    4001.16568        
1.040458991    4150.41534        
1.040350747    3678.07712        
1.040242525    3943.50715        
1.040134326    4005.03431        
1.040026149    4236.54699        
1.039917995    4274.65345        
1.039809863    3725.01705        
1.039701754    4241.71507        
1.039593667    3913.96553        
1.039485603    3554.80754        
1.039377561    3800.67627        
1.039269542    4049.13072        
1.039161545    3838.30871        
1.039053571    3917.82122        
1.038945619    3885.97097        
1.038837689    3798.94445        
1.038729782    3713.78106        
1.038621897    4040.07284        
1.038514035    3971.87468        
1.038406195    3905.22946        
1.038298377    3897.94935        
1.038190582    4053.28036        
1.038082809    3837.66311        
1.037975059    3951.87216        
1.037867331    4003.2243         
1.037759625    3896.37244        
1.037651942    3928.62469        
1.037544281    3901.95975        
1.037436642    4180.97866        
1.037329026    4058.21346        
1.037221432    4195.97146        
1.03711386     4107.43689        
1.037006311    4012.37686        
1.036898784    3886.35447        
1.036791279    3941.0018         
1.036683797    3595.02865        
1.036576336    3806.50302        
1.036468899    3923.20793        
1.036361483    3803.05937        
1.03625409     3795.12852        
1.036146718    3619.90962        
1.036039369    3918.77822        
1.035932043    3765.45242        
1.035824738    3868.61913        
1.035717456    3598.3377         
1.035610196    3658.51192        
1.035502959    3855.18946        
1.035395743    3730.04646        
1.03528855     3811.24515        
1.035181379    3532.32802        
1.03507423     4032.5074         
1.034967103    3737.25555        
1.034859998    3962.01117        
1.034752916    3754.42547        
1.034645856    3880.09165        
1.034538817    3629.84409        
1.034431801    3902.00074        
1.034324808    3886.94625        
1.034217836    3626.46211        
1.034110886    3993.14503        
1.034003959    4040.90318        
1.033897053    3932.07692        
1.03379017     3547.66008        
1.033683309    3478.46252        
1.03357647     3741.79873        
1.033469653    3759.14154        
1.033362858    3954.26587        
1.033256085    3738.84035        
1.033149334    3314.10978        
1.033042606    3993.45076        
1.032935899    3820.06646        
1.032829214    3366.05224        
1.032722552    3324.71917        
1.032615911    3486.93505        
1.032509293    3775.98974        
1.032402696    3733.51676        
1.032296122    3946.34381        
1.032189569    3512.46912        
1.032083038    3640.2892         
1.03197653     3591.22162        
1.031870043    3668.33836        
1.031763579    3530.95244        
1.031657136    3635.81098        
1.031550715    3305.69193        
1.031444317    3585.82048        
1.03133794     3893.19474        
1.031231585    3918.24689        
1.031125252    3654.87233        
1.031018941    3458.32468        
1.030912652    3257.94868        
1.030806385    3715.71114        
1.03070014     3854.24606        
1.030593917    3130.53959        
1.030487715    3715.8622         
1.030381536    3851.52266        
1.030275378    3430.79362        
1.030169242    3632.15867        
1.030063128    3796.92812        
1.029957036    3606.04315        
1.029850966    3722.05299        
1.029744917    2772.83807        
1.029638891    3504.05432        
1.029532886    3987.29794        
1.029426903    3650.458          
1.029320942    3269.07972        
1.029215003    3492.96299        
1.029109086    3667.50685        
1.02900319     3684.93691        
1.028897316    3345.60931        
1.028791464    3640.12171        
1.028685634    3362.0842         
1.028579825    3834.21503        
1.028474038    3441.31776        
1.028368273    3061.09354        
1.02826253     3331.1409         
1.028156809    3486.00402        
1.028051109    3657.61516        
1.027945431    3311.59591        
1.027839774    3748.47078        
1.02773414     3205.43786        
1.027628527    3512.97729        
1.027522936    3493.36454        
1.027417366    3398.53695        
1.027311818    3696.4502         
1.027206292    3262.98594        
1.027100788    3449.65731        
1.026995305    3323.34884        
1.026889844    3220.13215        
1.026784405    3425.37422        
1.026678987    3029.86081        
1.026573591    3285.63941        
1.026468216    3845.80734        
1.026362863    2832.30451        
1.026257532    3144.23519        
1.026152222    2990.46839        
1.026046934    3550.29601        
1.025941668    3488.84771        
1.025836423    2980.62681        
1.0257312      3307.18423        
1.025625998    3381.59475        
1.025520818    3412.06711        
1.02541566     3718.60918        
1.025310523    3302.34239        
1.025205407    3274.18506        
1.025100313    3513.14506        
1.024995241    3251.86114        
1.02489019     2724.87462        
1.024785161    3150.03258        
1.024680153    3373.16976        
1.024575167    3055.48381        
1.024470203    3342.61763        
1.024365259    3634.573          
1.024260338    3665.61398        
1.024155438    3237.56137        
1.024050559    3298.1723         
1.023945702    3147.58924        
1.023840866    3012.46666        
1.023736052    2953.78289        
1.023631259    3529.54089        
1.023526487    3190.39272        
1.023421737    3460.66808        
1.023317009    2819.20533        
1.023212302    3237.25491        
1.023107616    3319.75714        
1.023002952    2554.4157         
1.022898309    3171.19195        
1.022793688    3118.38566        
1.022689088    3031.57537        
1.022584509    3076.36179        
1.022479952    3519.34969        
1.022375416    2753.23846        
1.022270902    3296.39761        
1.022166409    3373.67981        
1.022061937    3540.77762        
1.021957487    2837.83009        
1.021853058    3212.29436        
1.02174865     3144.33017        
1.021644263    3196.46464        
1.021539898    2752.4298         
1.021435555    3248.03365        
1.021331232    2975.31156        
1.021226931    3273.47623        
1.021122651    3218.49793        
1.021018393    3194.42187        
1.020914156    3240.9196         
1.02080994     3316.22577        
1.020705745    3445.47501        
1.020601572    2892.58353        
1.02049742     3270.2058         
1.020393289    3094.52652        
1.020289179    2940.06254        
1.020185091    2629.50083        
1.020081024    2450.57468        
1.019976978    2785.28996        
1.019872953    2871.29415        
1.019768949    3260.5858         
1.019664967    3313.08519        
1.019561006    3267.39585        
1.019457066    2912.83508        
1.019353148    2587.1678         
1.01924925     3007.3299         
1.019145374    3627.61922        
1.019041519    2707.85698        
1.018937685    2870.66582        
1.018833872    3118.69807        
1.01873008     3286.73272        
1.01862631     3153.14615        
1.01852256     2703.39383        
1.018418832    2760.41509        
1.018315125    2652.26134        
1.018211439    2643.63768        
1.018107774    3018.77725        
1.01800413     3223.03032        
1.017900507    3165.9837         
1.017796906    2704.53279        
1.017693325    3082.47847        
1.017589766    2848.07611        
1.017486228    2666.5284         
1.01738271     3066.10047        
1.017279214    2669.80662        
1.017175739    2529.22092        
1.017072285    2304.61079        
1.016968852    2741.18339        
1.01686544     2642.25834        
1.016762049    2963.77034        
1.016658679    3228.19173        
1.01655533     3368.22053        
1.016452002    3179.0454         
1.016348695    3043.35398        
1.016245409    2939.21587        
1.016142144    3056.74957        
1.0160389      3117.1271         
1.015935677    2922.97016        
1.015832475    3066.33519        
1.015729294    2745.88535        
1.015626134    2845.06291        
1.015522994    2690.29629        
1.015419876    3129.81666        
1.015316779    2832.85525        
1.015213702    2297.50786        
1.015110647    2829.32933        
1.015007613    2697.93639        
1.014904599    3130.00926        
1.014801606    2995.97286        
1.014698635    3007.49547        
1.014595684    2511.63537        
1.014492754    2021.01542        
1.014389845    2461.46659        
1.014286956    2589.25499        
1.014184089    2570.84281        
1.014081242    2831.9297         
1.013978417    2905.26095        
1.013875612    2411.66445        
1.013772828    2624.5475         
1.013670065    3130.46041        
1.013567323    3390.0215         
1.013464601    3131.658          
1.0133619      2858.05415        
1.013259221    2935.77279        
1.013156562    2685.30452        
1.013053923    3207.16413        
1.012951306    2211.38463        
1.012848709    2397.53447        
1.012746133    2566.60986        
1.012643578    3025.90448        
1.012541044    2826.29261        
1.012438531    2504.22988        
1.012336038    2647.00782        
1.012233566    2795.65705        
1.012131114    2190.30378        
1.012028684    2212.07629        
1.011926274    3053.74155        
1.011823885    2287.92563        
1.011721516    2962.99565        
1.011619169    2049.01048        
1.011516842    3034.38653        
1.011414535    3104.59103        
1.01131225     2561.51195        
1.011209985    2511.51           
1.011107741    2432.52565        
1.011005517    2253.83405        
1.010903314    2129.07784        
1.010801132    2554.79665        
1.010698971    2245.08561        
1.01059683     2643.71207        
1.010494709    2604.94542        
1.01039261     2735.54803        
1.010290531    3058.20158        
1.010188472    2739.14281        
1.010086435    2662.02274        
1.009984417    2926.67137        
1.009882421    2579.44861        
1.009780445    2449.78986        
1.00967849     2477.7621         
1.009576555    2173.91019        
1.009474641    3002.7466         
1.009372747    2639.79051        
1.009270874    1971.00839        
1.009169021    2405.12953        
1.009067189    2511.18342        
1.008965378    2000.97204        
1.008863587    2292.24556        
1.008761817    2657.75776        
1.008660067    2416.48883        
1.008558338    2359.48976        
1.008456629    2479.62987        
1.008354941    2366.45662        
1.008253273    2375.49911        
1.008151626    2396.72187        
1.008049999    2490.24742        
1.007948393    2590.40343        
1.007846807    2111.80299        
1.007745242    2658.77817        
1.007643697    2608.13472        
1.007542173    2100.60812        
1.007440669    2509.16148        
1.007339185    2405.98464        
1.007237722    2931.24311        
1.00713628     2113.55666        
1.007034858    2543.28062        
1.006933456    2056.40659        
1.006832075    2244.1401         
1.006730714    2298.94339        
1.006629373    2409.19252        
1.006528053    2698.8473         
1.006426754    1617.27947        
1.006325474    2261.70699        
1.006224216    2386.27505        
1.006122977    2101.24074        
1.006021759    2199.23242        
1.005920561    2587.71797        
1.005819384    2213.06778        
1.005718226    2361.38498        
1.00561709     2442.93446        
1.005515973    2791.48497        
1.005414877    2162.61136        
1.005313802    1953.62363        
1.005212746    2552.17836        
1.005111711    2742.00091        
1.005010696    2091.49545        
1.004909702    2000.39969        
1.004808727    2812.66087        
1.004707774    2649.06081        
1.00460684     2906.97964        
1.004505927    2415.43051        
1.004405034    2584.78269        
1.004304161    1932.32656        
1.004203308    2216.78498        
1.004102476    1589.29972        
1.004001664    2249.84029        
1.003900872    2650.55366        
1.0038001      1967.61776        
1.003699349    1724.06697        
1.003598618    1827.23125        
1.003497907    2425.31723        
1.003397216    1996.82275        
1.003296546    1880.58903        
1.003195895    1881.33031        
1.003095265    2737.12674        
1.002994655    1989.95886        
1.002894066    2403.59513        
1.002793496    2123.99155        
1.002692947    2168.97161        
1.002592418    2250.1286         
1.002491908    1925.09454        
1.00239142     2202.51619        
1.002290951    1663.16879        
1.002190502    2228.93903        
1.002090074    1830.55392        
1.001989665    2574.9415         
1.001889277    2045.15994        
1.001788909    2385.79743        
1.001688561    2043.73154        
1.001588233    2391.5442         
1.001487925    2483.46471        
1.001387637    2094.52064        
1.001287369    2049.20578        
1.001187122    1951.14379        
1.001086894    1655.72137        
1.000986687    1815.95559        
1.000886499    2402.59537        
1.000786332    2729.66291        
1.000686185    1827.8624         
1.000586058    2194.22793        
1.00048595     1777.4943         
1.000385863    1956.93228        
1.000285796    2492.74604        
1.000185749    2754.37341        
1.000085722    2338.30857        
0.9999857145   1630.51931        
0.9998857273   2101.42123        
0.9997857602   1726.34754        
0.999685813    1875.20025        
0.9995858858   2104.36632        
0.9994859786   2027.21078        
0.9993860914   1432.47413        
0.9992862241   2281.25999        
0.9991863768   1634.0006         
0.9990865494   1518.54335        
0.998986742    2511.83459        
0.9988869545   1817.77724        
0.998787187    2387.7262         
0.9986874394   2578.19826        
0.9985877117   1671.15389        
0.9984880039   1764.585          
0.998388316    2198.07807        
0.998288648    1821.51595        
0.998189       2187.61895        
0.9980893718   1895.77916        
0.9979897635   2229.18725        
0.9978901751   2563.94048        
0.9977906065   2016.14152        
0.9976910578   1866.50521        
0.997591529    2308.61641        
0.9974920201   1968.66232        
0.997392531    1495.15583        
0.9972930617   1598.4241         
0.9971936123   1500.10882        
0.9970941827   2338.92907        
0.9969947729   2140.35207        
0.996895383    1990.64329        
0.9967960128   2254.92842        
0.9966966625   1504.52374        
0.996597332    2268.57779        
0.9964980212   1927.36449        
0.9963987303   2132.08381        
0.9962994592   2481.5629         
0.9962002078   1430.55673        
0.9961009762   1482.131          
0.9960017643   1319.45938        
0.9959025723   2018.94457        
0.9958034      1634.76937        
0.9957042474   1282.3188         
0.9956051146   1731.58394        
0.9955060015   1548.745          
0.9954069081   2144.83157        
0.9953078345   1758.96681        
0.9952087806   2143.99668        
0.9951097464   1765.53822        
0.9950107319   1862.63602        
0.9949117371   1723.11206        
0.994812762    2410.63173        
0.9947138066   1998.14999        
0.9946148709   2107.25734        
0.9945159549   2007.06099        
0.9944170585   1510.35231        
0.9943181818   1953.03227        
0.9942193248   1026.04007        
0.9941204874   1709.98469        
0.9940216697   1851.55284        
0.9939228716   2095.04077        
0.9938240931   1387.22182        
0.9937253343   2045.2648         
0.9936265951   1558.35489        
0.9935278756   1575.12645        
0.9934291756   1735.29021        
0.9933304952   1280.64563        
0.9932318345   1556.73291        
0.9931331933   1152.62246        
0.9930345718   2454.39407        
0.9929359698   1698.43257        
0.9928373874   1461.8181         
0.9927388246   1786.94837        
0.9926402813   2396.9038         
0.9925417576   2038.75632        
0.9924432535   1463.97293        
0.9923447689   1794.1355         
0.9922463039   1850.32009        
0.9921478584   1667.46434        
0.9920494324   2462.28084        
0.991951026    1280.03476        
0.991852639    1179.61803        
